id_venta,producto,cliente,sucursal,fecha,cantidad,precio
396,Producto_26,Cliente_1044,Sucursal_3,2024-07-18,2,15224
397,Producto_49,Cliente_1938,Sucursal_8,2024-05-17,4,729
398,Producto_31,Cliente_1967,Sucursal_3,2023-07-14,4,1915
399,Producto_17,Cliente_1149,Sucursal_13,2024-04-30,3,4601
400,Producto_28,Cliente_750,Sucursal_9,2023-11-29,3,5001
401,Producto_83,Cliente_1498,Sucursal_3,2025-11-01,1,2782
402,Producto_66,Cliente_388,Sucursal_9,2023-09-28,1,8377
403,Producto_52,Cliente_920,Sucursal_12,2025-04-12,5,14285
404,Producto_14,Cliente_1406,Sucursal_13,2023-09-23,3,6170
405,Producto_89,Cliente_761,Sucursal_10,2024-04-26,4,3373
406,Producto_59,Cliente_1533,Sucursal_5,2025-07-03,5,13378
407,Producto_80,Cliente_1574,Sucursal_9,2024-03-06,1,3298
408,Producto_95,Cliente_612,Sucursal_6,2025-03-31,3,13704
409,Producto_75,Cliente_758,Sucursal_15,2023-05-10,5,1453
410,Producto_87,Cliente_650,Sucursal_4,2024-10-16,1,14363
411,Producto_22,Cliente_773,Sucursal_10,2023-07-06,3,560
412,Producto_11,Cliente_793,Sucursal_12,2025-11-14,3,1143
413,Producto_72,Cliente_1385,Sucursal_13,2023-09-11,2,2663
414,Producto_83,Cliente_1277,Sucursal_12,2025-05-15,2,1043
415,Producto_2,Cliente_831,Sucursal_6,2023-06-07,1,648
416,Producto_28,Cliente_1773,Sucursal_11,2025-10-08,5,13045
417,Producto_12,Cliente_1809,Sucursal_8,2023-04-23,1,6683
418,Producto_92,Cliente_1761,Sucursal_13,2025-02-12,4,7761
419,Producto_6,Cliente_87,Sucursal_14,2024-01-21,4,14399
420,Producto_89,Cliente_587,Sucursal_5,2024-01-26,1,4410
421,Producto_53,Cliente_157,Sucursal_4,2024-11-25,3,13284
422,Producto_23,Cliente_1566,Sucursal_4,2025-01-21,3,1045
423,Producto_67,Cliente_1148,Sucursal_11,2023-12-20,3,14268
424,Producto_49,Cliente_814,Sucursal_7,2023-11-03,4,718
425,Producto_45,Cliente_1847,Sucursal_7,2024-11-08,4,1924
426,Producto_29,Cliente_1602,Sucursal_6,2024-11-09,3,3945
427,Producto_59,Cliente_1947,Sucursal_2,2024-10-03,1,6825
428,Producto_44,Cliente_1729,Sucursal_5,2023-02-17,4,199
429,Producto_31,Cliente_425,Sucursal_4,2024-08-07,1,348
430,Producto_30,Cliente_960,Sucursal_1,2024-06-15,2,17781
431,Producto_59,Cliente_1502,Sucursal_9,2025-01-14,2,10927
432,Producto_71,Cliente_255,Sucursal_10,2025-10-11,1,1789
433,Producto_73,Cliente_1002,Sucursal_3,2024-08-04,2,2114
434,Producto_97,Cliente_16,Sucursal_2,2023-10-23,5,9444
435,Producto_68,Cliente_991,Sucursal_14,2024-03-28,1,838
436,Producto_67,Cliente_1166,Sucursal_14,2025-11-12,5,6010
437,Producto_38,Cliente_371,Sucursal_10,2025-04-05,5,4032
438,Producto_63,Cliente_332,Sucursal_5,2025-01-22,3,3523
439,Producto_63,Cliente_1191,Sucursal_10,2024-10-30,2,7674
440,Producto_77,Cliente_1200,Sucursal_6,2024-05-14,2,10758
441,Producto_20,Cliente_1410,Sucursal_4,2024-10-29,2,899
442,Producto_53,Cliente_1298,Sucursal_10,2024-04-28,5,8813
443,Producto_47,Cliente_1695,Sucursal_15,2023-02-18,1,1259
444,Producto_91,Cliente_1142,Sucursal_7,2024-12-29,1,4863
445,Producto_43,Cliente_580,Sucursal_12,2024-03-24,1,8254
446,Producto_80,Cliente_1563,Sucursal_15,2025-04-17,3,5086
447,Producto_26,Cliente_480,Sucursal_12,2025-07-28,4,10442
448,Producto_53,Cliente_1625,Sucursal_8,2025-08-11,3,11766
449,Producto_86,Cliente_717,Sucursal_4,2024-08-27,1,11146
450,Producto_88,Cliente_1100,Sucursal_9,2024-06-10,1,3290
451,Producto_93,Cliente_452,Sucursal_7,2024-09-16,2,1253
452,Producto_71,Cliente_409,Sucursal_12,2023-03-10,4,4265
453,Producto_97,Cliente_909,Sucursal_5,2024-08-03,4,13453
454,Producto_48,Cliente_553,Sucursal_2,2025-07-28,2,440
455,Producto_98,Cliente_548,Sucursal_10,2025-07-08,5,1029
456,Producto_1,Cliente_402,Sucursal_10,2023-03-18,3,8356
457,Producto_17,Cliente_766,Sucursal_3,2024-10-03,3,1200
458,Producto_88,Cliente_627,Sucursal_13,2024-08-08,4,11816
459,Producto_22,Cliente_737,Sucursal_6,2025-11-18,5,1762
460,Producto_18,Cliente_1136,Sucursal_15,2024-09-22,5,1606
461,Producto_12,Cliente_980,Sucursal_14,2025-12-20,5,7791
462,Producto_97,Cliente_1593,Sucursal_12,2025-11-25,1,15471
463,Producto_32,Cliente_579,Sucursal_9,2024-04-17,4,968
464,Producto_37,Cliente_1988,Sucursal_10,2023-11-24,5,1879
465,Producto_59,Cliente_1896,Sucursal_8,2023-04-25,4,11124
466,Producto_93,Cliente_562,Sucursal_13,2023-12-06,4,3067
467,Producto_44,Cliente_470,Sucursal_5,2024-09-24,3,800
468,Producto_62,Cliente_1584,Sucursal_12,2023-07-29,1,8598
469,Producto_90,Cliente_1577,Sucursal_4,2024-12-11,3,1191
470,Producto_78,Cliente_1322,Sucursal_7,2025-12-05,2,2521
471,Producto_30,Cliente_1618,Sucursal_8,2025-11-23,4,17085
472,Producto_45,Cliente_1466,Sucursal_5,2024-11-01,3,1908
473,Producto_40,Cliente_982,Sucursal_4,2023-12-25,4,2921
474,Producto_96,Cliente_1798,Sucursal_4,2024-03-21,5,2992
475,Producto_55,Cliente_176,Sucursal_8,2023-01-21,5,12262
476,Producto_53,Cliente_696,Sucursal_10,2024-05-16,1,7906
477,Producto_38,Cliente_1004,Sucursal_6,2024-05-11,1,8487
478,Producto_24,Cliente_1314,Sucursal_13,2025-08-21,3,1944
479,Producto_91,Cliente_134,Sucursal_8,2024-03-12,3,4868
480,Producto_81,Cliente_1788,Sucursal_3,2024-12-20,3,7317
481,Producto_22,Cliente_1890,Sucursal_2,2023-07-14,2,927
482,Producto_29,Cliente_1249,Sucursal_9,2024-07-13,2,2339
483,Producto_27,Cliente_379,Sucursal_1,2024-11-25,0,2437
484,Producto_93,Cliente_602,Sucursal_2,2024-05-09,3,1428
485,Producto_73,Cliente_930,Sucursal_5,2025-02-15,3,2130
486,Producto_19,Cliente_1625,Sucursal_8,2024-03-22,4,1220
487,Producto_34,Cliente_1774,Sucursal_7,2024-05-28,5,2327
488,Producto_15,Cliente_1405,Sucursal_2,2023-04-16,1,2004
489,Producto_49,Cliente_1896,Sucursal_1,2024-03-16,4,2139
490,Producto_9,Cliente_1515,Sucursal_8,2025-07-21,5,723
491,Producto_73,Cliente_311,Sucursal_8,2025-08-06,3,1126
492,Producto_96,Cliente_851,Sucursal_1,2024-04-30,2,7943
493,Producto_10,Cliente_928,Sucursal_4,2025-03-30,5,387
494,Producto_15,Cliente_299,Sucursal_15,2023-09-22,4,669
495,Producto_85,Cliente_729,Sucursal_1,2025-12-19,4,1873
496,Producto_18,Cliente_1812,Sucursal_3,2025-11-28,1,1535
497,Producto_7,Cliente_962,Sucursal_1,2025-10-09,3,1270
498,Producto_63,Cliente_141,Sucursal_11,2024-07-24,4,5263
499,Producto_64,Cliente_438,Sucursal_5,2024-10-08,5,6617
500,Producto_5,Cliente_1829,Sucursal_7,2025-10-21,2,1884
501,Producto_57,Cliente_1005,Sucursal_13,2024-08-08,4,465
502,Producto_4,Cliente_1028,Sucursal_11,2025-11-11,3,1311
503,Producto_64,Cliente_1047,Sucursal_13,2023-05-30,5,8235
504,Producto_80,Cliente_1138,Sucursal_10,2024-01-09,5,6647
505,Producto_83,Cliente_1025,Sucursal_9,2025-10-27,3,2895
506,Producto_77,Cliente_1763,Sucursal_2,2025-02-15,0,4953
507,Producto_66,Cliente_210,Sucursal_9,2025-03-25,1,12597
508,Producto_21,Cliente_779,Sucursal_8,2023-08-11,3,4306
509,Producto_73,Cliente_1324,Sucursal_14,2023-09-23,5,4066
510,Producto_88,Cliente_662,Sucursal_15,2024-03-20,3,14265
511,Producto_81,Cliente_605,Sucursal_12,2023-01-08,5,2299
512,Producto_65,Cliente_1293,Sucursal_1,2025-09-28,5,2005
513,Producto_87,Cliente_1378,Sucursal_4,2023-05-16,3,12774
514,Producto_5,Cliente_257,Sucursal_2,2024-05-28,4,2047
515,Producto_2,Cliente_1064,Sucursal_3,2024-05-12,4,934
516,Producto_5,Cliente_1039,Sucursal_15,2025-01-17,4,1812
517,Producto_77,Cliente_1800,Sucursal_15,2025-11-07,4,4879
518,Producto_58,Cliente_706,Sucursal_4,2025-07-04,1,11732
519,Producto_78,Cliente_762,Sucursal_7,2024-06-02,5,2180
520,Producto_20,Cliente_502,Sucursal_14,2025-11-01,4,3327
521,Producto_46,Cliente_1918,Sucursal_13,2024-06-21,5,3985
522,Producto_82,Cliente_689,Sucursal_14,2025-02-05,5,1573
523,Producto_74,Cliente_1137,Sucursal_10,2023-08-22,2,11114
524,Producto_23,Cliente_185,Sucursal_1,2025-12-11,5,191
525,Producto_22,Cliente_877,Sucursal_15,2023-10-26,1,870
526,Producto_53,Cliente_1447,Sucursal_11,2023-04-07,4,8825
527,Producto_94,Cliente_1440,Sucursal_15,2024-05-28,5,4250
528,Producto_77,Cliente_1053,Sucursal_3,2023-06-15,1,3591
529,Producto_21,Cliente_697,Sucursal_10,2024-01-03,1,3096
530,Producto_33,Cliente_17,Sucursal_8,2024-04-07,4,13713
531,Producto_11,Cliente_1671,Sucursal_13,2025-02-14,1,1273
532,Producto_14,Cliente_277,Sucursal_11,2023-12-29,5,15877
533,Producto_42,Cliente_887,Sucursal_3,2025-02-03,5,4186
534,Producto_25,Cliente_408,Sucursal_11,2023-07-28,4,6532
535,Producto_79,Cliente_727,Sucursal_12,2024-08-22,5,5884
536,Producto_16,Cliente_1269,Sucursal_9,2023-06-26,5,152
537,Producto_32,Cliente_504,Sucursal_4,2023-04-06,4,4609
538,Producto_85,Cliente_1733,Sucursal_3,2025-10-31,1,719
539,Producto_81,Cliente_1040,Sucursal_4,2025-03-12,1,3818
540,Producto_9,Cliente_1229,Sucursal_4,2025-05-27,4,365
541,Producto_3,Cliente_1987,Sucursal_13,2023-09-15,5,18435
542,Producto_49,Cliente_1334,Sucursal_8,2023-02-21,4,851
543,Producto_26,Cliente_380,Sucursal_2,2025-11-05,1,15333
544,Producto_59,Cliente_1830,Sucursal_6,2025-12-26,5,9892
545,Producto_100,Cliente_1757,Sucursal_11,2024-02-03,4,11046
546,Producto_52,Cliente_428,Sucursal_9,2023-04-17,5,9334
547,Producto_8,Cliente_154,Sucursal_12,2025-09-12,5,1339
548,Producto_46,Cliente_141,Sucursal_3,2024-09-08,2,2023
549,Producto_32,Cliente_748,Sucursal_4,2023-10-07,2,4750
550,Producto_95,Cliente_268,Sucursal_14,2023-09-19,1,8909
551,Producto_21,Cliente_1631,Sucursal_4,2024-02-18,3,2111
552,Producto_25,Cliente_400,Sucursal_5,2023-09-21,3,7575
553,Producto_91,Cliente_966,Sucursal_13,2025-08-10,1,3464
554,Producto_73,Cliente_1327,Sucursal_11,2024-05-24,3,4740
555,Producto_80,Cliente_236,Sucursal_6,2024-12-30,5,3232
556,Producto_17,Cliente_708,Sucursal_4,2023-02-11,2,4807
557,Producto_41,Cliente_821,Sucursal_12,2025-08-29,5,399
558,Producto_43,Cliente_1556,Sucursal_1,2025-06-07,1,17796
559,Producto_46,Cliente_992,Sucursal_7,2023-01-04,4,4101
560,Producto_94,Cliente_1902,Sucursal_8,2025-04-16,4,4816
561,Producto_45,Cliente_1919,Sucursal_11,2023-09-26,2,1028
562,Producto_60,Cliente_580,Sucursal_14,2023-06-16,5,10536
563,Producto_5,Cliente_742,Sucursal_7,2025-10-11,4,2210
564,Producto_78,Cliente_1771,Sucursal_8,2024-10-30,4,1738
565,Producto_67,Cliente_743,Sucursal_15,2023-08-31,4,18450
566,Producto_83,Cliente_1016,Sucursal_15,2023-03-26,5,3274
567,Producto_56,Cliente_500,Sucursal_12,2025-04-28,4,2736
568,Producto_2,Cliente_1436,Sucursal_5,2023-12-21,5,1113
569,Producto_47,Cliente_929,Sucursal_4,2025-04-08,2,1122
570,Producto_19,Cliente_992,Sucursal_4,2023-04-07,2,910
571,Producto_53,Cliente_1631,Sucursal_9,2024-12-16,3,10785
572,Producto_74,Cliente_1722,Sucursal_14,2025-04-29,3,5454
573,Producto_67,Cliente_836,Sucursal_1,2025-05-02,2,10383
574,Producto_68,Cliente_1119,Sucursal_3,2024-05-15,1,429
575,Producto_33,Cliente_311,Sucursal_3,2023-05-15,2,10304
576,Producto_94,Cliente_1302,Sucursal_15,2024-09-04,1,7137
577,Producto_40,Cliente_1913,Sucursal_8,2023-11-01,4,1239
578,Producto_98,Cliente_666,Sucursal_8,2025-09-18,2,1029
579,Producto_32,Cliente_555,Sucursal_4,2024-06-21,3,618
580,Producto_86,Cliente_4,Sucursal_3,2025-01-07,4,19615
581,Producto_94,Cliente_93,Sucursal_3,2024-07-23,3,7865
582,Producto_83,Cliente_605,Sucursal_11,2024-11-05,4,3103
583,Producto_83,Cliente_982,Sucursal_11,2025-09-15,3,1624
584,Producto_58,Cliente_1925,Sucursal_14,2024-06-13,2,12761
585,Producto_80,Cliente_1453,Sucursal_6,2023-07-27,4,11452
586,Producto_63,Cliente_286,Sucursal_2,2023-12-07,5,6516
587,Producto_50,Cliente_1211,Sucursal_6,2025-09-26,1,567
588,Producto_6,Cliente_1653,Sucursal_6,2025-04-12,2,5253
589,Producto_19,Cliente_188,Sucursal_7,2025-11-11,5,1393
590,Producto_33,Cliente_376,Sucursal_15,2023-04-15,1,3339
591,Producto_90,Cliente_1422,Sucursal_10,2024-08-11,4,167
592,Producto_13,Cliente_1744,Sucursal_8,2024-04-10,2,1768
593,Producto_34,Cliente_570,Sucursal_6,2025-05-16,2,2212
594,Producto_56,Cliente_1710,Sucursal_7,2025-11-15,3,4445
595,Producto_2,Cliente_40,Sucursal_2,2024-02-15,1,335
596,Producto_58,Cliente_1332,Sucursal_9,2023-11-08,3,7101
597,Producto_2,Cliente_1142,Sucursal_6,2025-06-18,2,1036
598,Producto_28,Cliente_761,Sucursal_15,2025-05-17,1,7605
599,Producto_97,Cliente_223,Sucursal_4,2023-11-22,2,19264
600,Producto_54,Cliente_230,Sucursal_10,2023-07-25,4,933
601,Producto_8,Cliente_1642,Sucursal_1,2024-12-22,3,1657
602,Producto_97,Cliente_1720,Sucursal_8,2025-10-06,4,18763
603,Producto_97,Cliente_787,Sucursal_1,2023-02-07,1,18508
604,Producto_42,Cliente_24,Sucursal_13,2024-02-01,3,3326
605,Producto_8,Cliente_1635,Sucursal_4,2024-11-01,4,288
606,Producto_63,Cliente_541,Sucursal_13,2024-09-22,2,6081
607,Producto_40,Cliente_733,Sucursal_9,2025-11-04,4,2797
608,Producto_26,Cliente_1070,Sucursal_8,2025-03-14,5,16235
609,Producto_93,Cliente_1732,Sucursal_10,2023-06-29,1,1299
610,Producto_50,Cliente_412,Sucursal_3,2024-04-15,3,1367
611,Producto_60,Cliente_1170,Sucursal_9,2025-11-05,2,11565
612,Producto_38,Cliente_533,Sucursal_2,2024-06-22,2,9932
613,Producto_75,Cliente_1885,Sucursal_15,2023-07-30,1,1460
614,Producto_63,Cliente_1576,Sucursal_14,2025-04-03,2,6211
615,Producto_86,Cliente_223,Sucursal_8,2024-01-22,3,13009
616,Producto_59,Cliente_1320,Sucursal_13,2023-04-06,3,19739
617,Producto_29,Cliente_807,Sucursal_10,2023-07-26,4,956
618,Producto_22,Cliente_285,Sucursal_9,2025-01-02,3,2552
619,Producto_35,Cliente_1424,Sucursal_9,2023-07-25,4,2034
620,Producto_83,Cliente_650,Sucursal_2,2024-12-25,3,1692
621,Producto_16,Cliente_1319,Sucursal_12,2023-03-10,2,499
622,Producto_36,Cliente_884,Sucursal_14,2024-01-02,5,855
623,Producto_94,Cliente_91,Sucursal_1,2024-11-18,4,3655
624,Producto_2,Cliente_398,Sucursal_7,2024-09-27,2,929
625,Producto_12,Cliente_836,Sucursal_3,2024-03-02,2,8607
626,Producto_11,Cliente_545,Sucursal_4,2025-02-13,1,1019
627,Producto_27,Cliente_653,Sucursal_4,2025-09-30,4,6340
628,Producto_19,Cliente_1238,Sucursal_12,2025-05-27,5,1251
629,Producto_81,Cliente_367,Sucursal_11,2023-09-03,5,7708
630,Producto_17,Cliente_279,Sucursal_13,2024-02-12,3,4550
631,Producto_70,Cliente_105,Sucursal_2,2024-06-11,1,12227
632,Producto_84,Cliente_276,Sucursal_7,2024-03-15,2,815
633,Producto_82,Cliente_318,Sucursal_11,2025-02-08,4,307
634,Producto_5,Cliente_1203,Sucursal_7,2024-01-22,4,1604
635,Producto_35,Cliente_1726,Sucursal_8,2025-12-13,5,2321
636,Producto_53,Cliente_601,Sucursal_4,2025-10-12,5,4095
637,Producto_99,Cliente_1494,Sucursal_9,2025-02-02,2,1876
638,Producto_40,Cliente_14,Sucursal_3,2024-04-16,1,2384
639,Producto_97,Cliente_274,Sucursal_15,2025-07-22,1,12201
640,Producto_8,Cliente_348,Sucursal_7,2023-05-26,3,1402
641,Producto_81,Cliente_564,Sucursal_13,2023-03-01,3,6635
642,Producto_77,Cliente_1032,Sucursal_15,2023-10-02,4,9634
643,Producto_46,Cliente_710,Sucursal_10,2025-10-03,3,5469
644,Producto_21,Cliente_1605,Sucursal_5,2025-02-26,4,3678
645,Producto_99,Cliente_215,Sucursal_5,2025-09-26,1,824
646,Producto_92,Cliente_1661,Sucursal_1,2024-09-11,1,10208
647,Producto_16,Cliente_1556,Sucursal_13,2025-02-23,1,490
648,Producto_27,Cliente_730,Sucursal_12,2025-03-06,4,7551
649,Producto_22,Cliente_17,Sucursal_15,2023-04-13,2,1759
650,Producto_29,Cliente_1322,Sucursal_4,2024-10-26,4,2339
651,Producto_78,Cliente_1125,Sucursal_1,2024-06-29,4,4972
652,Producto_75,Cliente_603,Sucursal_15,2023-11-19,5,918
653,Producto_96,Cliente_990,Sucursal_2,2024-10-08,2,1781
654,Producto_16,Cliente_1588,Sucursal_11,2024-01-31,2,698
655,Producto_84,Cliente_545,Sucursal_12,2023-12-25,4,218
656,Producto_56,Cliente_499,Sucursal_2,2023-06-22,2,1482
657,Producto_68,Cliente_1001,Sucursal_10,2023-02-09,1,1421
658,Producto_69,Cliente_313,Sucursal_5,2023-06-02,2,7809
659,Producto_92,Cliente_113,Sucursal_1,2025-12-27,2,5935
660,Producto_6,Cliente_1372,Sucursal_11,2024-03-16,2,4004
661,Producto_29,Cliente_91,Sucursal_14,2023-04-15,3,3206
662,Producto_49,Cliente_708,Sucursal_4,2024-11-03,1,1837
663,Producto_43,Cliente_1119,Sucursal_15,2023-08-04,4,9767
664,Producto_74,Cliente_940,Sucursal_2,2025-05-07,5,4621
665,Producto_90,,Sucursal_5,2024-03-30,1,803
666,Producto_52,Cliente_1488,Sucursal_7,2025-12-15,5,9757
667,Producto_57,Cliente_1771,Sucursal_13,2024-08-20,5,1120
668,Producto_10,Cliente_829,Sucursal_5,2024-03-03,3,1283
669,Producto_36,Cliente_1714,Sucursal_5,2024-07-25,1,820
670,Producto_90,Cliente_1427,Sucursal_3,2024-09-11,3,668
671,Producto_45,Cliente_995,Sucursal_13,2023-08-15,1,1534
672,Producto_32,Cliente_109,Sucursal_12,2024-09-11,4,3087
673,Producto_36,Cliente_668,Sucursal_10,2025-10-30,2,2545
674,Producto_94,Cliente_1325,Sucursal_1,2025-10-17,5,4065
675,Producto_62,Cliente_364,Sucursal_8,2023-09-18,4,4973
676,Producto_80,Cliente_929,Sucursal_15,2023-05-27,4,3429
677,Producto_80,Cliente_1164,Sucursal_14,2025-11-07,2,-100
678,Producto_39,Cliente_179,Sucursal_3,2023-02-10,2,346
679,Producto_52,Cliente_1962,Sucursal_2,2023-03-29,5,7276
680,Producto_80,Cliente_1512,Sucursal_13,2025-07-10,3,3328
681,Producto_59,Cliente_77,Sucursal_6,2023-10-10,1,11583
682,Producto_82,Cliente_123,Sucursal_9,2023-07-26,2,456
683,Producto_29,Cliente_90,Sucursal_3,2025-07-19,3,4044
684,Producto_46,Cliente_1946,Sucursal_12,2024-05-21,3,1571
685,Producto_30,Cliente_919,Sucursal_6,2025-09-21,1,19041
686,Producto_94,Cliente_496,Sucursal_11,2025-05-11,3,1910
687,Producto_3,Cliente_170,Sucursal_10,2025-01-02,2,11634
688,Producto_98,Cliente_815,Sucursal_3,2025-03-20,4,5904
689,Producto_82,Cliente_427,Sucursal_12,2024-02-09,4,1744
690,Producto_63,Cliente_1836,Sucursal_5,2024-05-19,5,3588
691,Producto_14,Cliente_785,Sucursal_13,2024-07-10,2,18111
692,Producto_71,Cliente_842,Sucursal_13,2024-01-31,5,2801
693,Producto_33,Cliente_1281,Sucursal_6,2024-10-11,1,3488
694,Producto_17,Cliente_1322,Sucursal_6,2023-08-05,4,3058
695,Producto_92,Cliente_1033,Sucursal_8,2024-07-31,1,9850
696,Producto_47,Cliente_1582,Sucursal_3,2024-04-23,3,566
697,Producto_31,Cliente_1486,Sucursal_5,2023-03-12,5,1133
698,Producto_63,Cliente_1714,Sucursal_12,2025-05-02,1,6918
699,Producto_71,Cliente_1613,Sucursal_7,2025-12-14,5,3626
700,Producto_9,Cliente_838,Sucursal_11,2025-02-03,5,711
701,Producto_3,Cliente_501,Sucursal_14,2025-02-24,3,10698
702,Producto_61,Cliente_1772,Sucursal_6,2025-10-21,5,14501
703,Producto_78,Cliente_180,Sucursal_6,2025-10-02,2,4984
704,Producto_32,Cliente_1290,Sucursal_1,2024-12-25,2,1844
705,Producto_60,Cliente_597,Sucursal_11,2025-07-07,2,9304
706,Producto_67,Cliente_1068,Sucursal_15,2023-03-10,3,11467
707,Producto_46,Cliente_1681,Sucursal_12,2025-10-09,4,6646
708,Producto_80,Cliente_1159,Sucursal_4,2025-09-01,3,13728
709,Producto_70,Cliente_622,Sucursal_15,2025-05-23,5,3213
710,Producto_52,Cliente_1594,Sucursal_8,2024-09-08,1,5133
711,Producto_37,Cliente_440,Sucursal_2,2025-04-24,3,1122
712,Producto_50,Cliente_1390,Sucursal_3,2025-08-28,1,222
713,Producto_93,Cliente_1876,Sucursal_14,2025-12-22,3,4346
714,Producto_56,Cliente_909,Sucursal_11,2025-02-21,5,3986
715,Producto_95,Cliente_1571,Sucursal_15,2024-08-03,1,5160
716,Producto_73,Cliente_1970,Sucursal_7,2023-03-20,3,1250
717,Producto_8,Cliente_940,Sucursal_3,2024-07-18,2,1056
718,Producto_78,Cliente_463,Sucursal_13,2024-09-24,2,4338
719,Producto_35,Cliente_1341,Sucursal_10,2025-06-27,5,350
720,Producto_97,Cliente_1417,Sucursal_6,2023-01-12,4,8446
721,Producto_51,Cliente_88,Sucursal_7,2025-03-21,3,735
722,Producto_90,Cliente_1512,Sucursal_3,2023-09-11,5,800
723,Producto_30,Cliente_36,Sucursal_12,2025-04-11,3,7039
724,Producto_19,Cliente_1196,Sucursal_11,2023-12-29,5,1115
725,Producto_69,Cliente_340,Sucursal_15,2023-09-03,1,6691
726,Producto_77,Cliente_355,Sucursal_9,2023-12-02,1,6068
727,Producto_31,Cliente_1280,Sucursal_5,2023-12-29,4,2026
728,Producto_25,Cliente_1754,Sucursal_10,2023-04-16,5,15873
729,Producto_32,Cliente_1997,Sucursal_15,2023-09-07,4,1817
730,Producto_91,Cliente_753,Sucursal_13,2023-07-09,5,2490
731,Producto_8,Cliente_1289,Sucursal_12,2025-01-23,1,1627
732,Producto_56,Cliente_314,Sucursal_12,2025-12-26,0,4186
733,Producto_8,Cliente_813,Sucursal_7,2024-06-13,3,571
734,Producto_71,Cliente_550,Sucursal_1,2023-10-23,4,3289
735,Producto_10,Cliente_1577,Sucursal_7,2023-05-31,2,668
736,Producto_97,Cliente_269,Sucursal_3,2025-09-03,2,12689
737,Producto_92,Cliente_198,Sucursal_2,2023-06-03,3,4605
738,Producto_7,Cliente_1851,Sucursal_12,2024-04-22,3,1014
739,Producto_96,Cliente_1851,Sucursal_15,2023-01-18,5,3917
740,Producto_62,Cliente_125,Sucursal_1,2025-12-17,5,11947
741,Producto_41,Cliente_1967,Sucursal_14,2023-11-20,1,1141
742,Producto_85,Cliente_1520,Sucursal_5,2025-11-09,2,1867
743,Producto_45,Cliente_920,Sucursal_5,2024-04-06,5,1581
744,Producto_95,Cliente_35,Sucursal_4,2025-01-07,4,7994
745,Producto_45,Cliente_871,Sucursal_12,2025-08-14,3,1658
746,Producto_95,Cliente_563,Sucursal_1,2025-06-10,2,8731
747,Producto_50,Cliente_159,Sucursal_9,2024-03-19,2,1391
748,Producto_11,Cliente_1569,Sucursal_9,2025-05-03,3,1597
749,Producto_45,Cliente_918,Sucursal_6,2024-08-22,2,1312
750,Producto_16,Cliente_1840,Sucursal_2,2024-01-29,5,843
751,Producto_80,Cliente_1358,Sucursal_8,2025-01-28,3,4967
752,Producto_48,Cliente_1799,Sucursal_7,2023-11-07,5,1251
753,Producto_19,Cliente_829,Sucursal_12,2025-02-10,5,447
754,Producto_78,Cliente_955,Sucursal_4,2023-01-18,3,925
755,Producto_1,Cliente_1400,Sucursal_2,2025-10-10,5,11873
756,Producto_62,Cliente_1478,Sucursal_3,2023-08-26,3,13330
757,Producto_30,Cliente_1371,Sucursal_1,2024-07-07,2,12111
758,Producto_15,Cliente_42,Sucursal_11,2025-04-28,2,2110
759,Producto_57,Cliente_560,Sucursal_12,2025-01-21,1,2020
760,Producto_76,Cliente_52,Sucursal_13,2025-09-19,3,984
761,Producto_32,Cliente_1313,Sucursal_11,2025-04-05,2,2650
762,Producto_83,Cliente_1865,Sucursal_3,2023-09-16,2,4226
763,Producto_82,Cliente_1547,Sucursal_10,2025-09-01,5,1048
764,Producto_72,Cliente_1527,Sucursal_10,2024-09-21,4,5656
765,Producto_64,Cliente_1520,Sucursal_15,2023-07-15,5,12757
766,Producto_59,Cliente_1325,Sucursal_15,2024-10-23,4,8414
767,Producto_97,Cliente_38,Sucursal_9,2023-05-08,2,11859
768,Producto_94,Cliente_955,Sucursal_14,2024-12-02,2,3443
769,Producto_31,Cliente_1612,Sucursal_7,2025-07-09,4,868
770,Producto_17,Cliente_366,Sucursal_2,2025-02-25,4,1608
771,Producto_36,Cliente_787,Sucursal_3,2023-08-11,5,1662
772,Producto_59,Cliente_1846,Sucursal_12,2024-05-13,5,5726
773,Producto_49,Cliente_476,Sucursal_11,2023-09-03,4,321
774,Producto_14,Cliente_1335,Sucursal_5,2024-04-24,5,14228
775,Producto_28,Cliente_534,Sucursal_14,2024-03-30,2,6113
776,Producto_5,Cliente_1063,Sucursal_14,2025-05-12,4,1045
777,Producto_16,Cliente_1954,Sucursal_14,2025-03-20,5,1076
778,Producto_79,Cliente_275,Sucursal_7,2025-04-19,5,10495
779,Producto_40,Cliente_1278,Sucursal_8,2024-01-04,4,2747
780,Producto_74,Cliente_14,Sucursal_13,2024-04-03,3,9278
781,Producto_91,Cliente_852,Sucursal_7,2023-11-30,2,1247
