cliente,genero,edad,ciudad_cliente
Cliente_1372,Masculino,56,TUXTLA GUTIÉRREZ
Cliente_91,Masculino,63,MÉRIDA
Cliente_708,Femenino,58,Mérida
Cliente_1119,Masculino,23,guadalajara
Cliente_940,Masculino,65,TUXTLA GUTIÉRREZ
,Femenino,28,cancún
Cliente_1488,Femenino,18,tapachula
Cliente_1771,Masculino,44,monterrey
Cliente_829,Femenino,20,CANCÚN
Cliente_1714,Femenino,26,Mérida
Cliente_1427,Femenino,37,Guadalajara
Cliente_995,Femenino,46,Monterrey
Cliente_109,Masculino,65,Mérida
Cliente_668,Masculino,40,Tapachula
Cliente_1325,Masculino,49,Tuxtla Gutiérrez
Cliente_364,Femenino,34,Ciudad de México
Cliente_929,Masculino,30,mérida
Cliente_1164,Femenino,43,TUXTLA GUTIÉRREZ
Cliente_179,Masculino,29,León
Cliente_1962,Masculino,54,mérida
Cliente_1512,Femenino,23,MÉRIDA
Cliente_77,Masculino,39,Ciudad de México
Cliente_123,Masculino,58,PUEBLA
Cliente_90,Femenino,50,MÉRIDA
Cliente_1946,Femenino,49,Tapachula
Cliente_919,Masculino,64,CIUDAD DE MÉXICO
Cliente_496,Femenino,64,PUEBLA
Cliente_170,Femenino,41,MÉRIDA
Cliente_815,Masculino,22,guadalajara
Cliente_427,Femenino,28,TAPACHULA
Cliente_1836,Femenino,22,Monterrey
Cliente_785,Femenino,32,Tijuana
Cliente_842,Masculino,21,MONTERREY
Cliente_1281,Femenino,27,Cancún
Cliente_1322,Masculino,67,león
Cliente_1033,Femenino,67,tijuana
Cliente_1582,Masculino,47,Mérida
Cliente_1486,Femenino,27,MONTERREY
Cliente_1714,Femenino,26,MÉRIDA
Cliente_1613,Masculino,20,TAPACHULA
Cliente_838,Masculino,49,Monterrey
Cliente_501,Femenino,33,tapachula
Cliente_1772,Masculino,50,Tijuana
Cliente_180,Femenino,55,LEÓN
Cliente_1290,Masculino,51,MONTERREY
Cliente_597,Masculino,69,Tapachula
Cliente_1068,Masculino,64,mérida
Cliente_1681,Femenino,44,Guadalajara
Cliente_1159,Masculino,70,Mérida
Cliente_622,Femenino,60,puebla
Cliente_1594,Masculino,67,Tuxtla Gutiérrez
Cliente_440,Femenino,58,CANCÚN
Cliente_1390,Masculino,48,Tapachula
Cliente_1876,Masculino,34,mérida
Cliente_909,Femenino,35,MÉRIDA
Cliente_1571,Masculino,30,guadalajara
Cliente_1970,Femenino,48,Puebla
Cliente_940,Masculino,65,tuxtla gutiérrez
Cliente_463,Masculino,21,Monterrey
Cliente_1341,Masculino,24,CIUDAD DE MÉXICO
Cliente_1417,Femenino,50,guadalajara
Cliente_88,Femenino,54,Monterrey
Cliente_1512,Femenino,23,mérida
Cliente_36,Masculino,48,LEÓN
Cliente_1196,Femenino,21,Puebla
Cliente_340,Masculino,59,LEÓN
Cliente_355,Masculino,26,León
Cliente_1280,Femenino,32,LEÓN
Cliente_1754,Femenino,48,Tijuana
Cliente_1997,Femenino,66,PUEBLA
Cliente_753,Femenino,41,tapachula
Cliente_1289,Masculino,36,tijuana
Cliente_314,Femenino,31,LEÓN
Cliente_813,Femenino,52,león
Cliente_550,Masculino,20,Mérida
Cliente_1577,Femenino,69,León
Cliente_269,Femenino,61,TUXTLA GUTIÉRREZ
Cliente_198,Masculino,31,Mérida
Cliente_1851,Masculino,69,mérida
Cliente_1851,Masculino,69,mérida
Cliente_125,Masculino,38,Tuxtla Gutiérrez
Cliente_1967,Masculino,60,Tapachula
Cliente_1520,Femenino,52,Tuxtla Gutiérrez
Cliente_920,Masculino,46,tapachula
Cliente_35,Masculino,31,GUADALAJARA
Cliente_871,Femenino,65,cancún
Cliente_563,Masculino,54,tijuana
Cliente_159,Femenino,62,león
Cliente_1569,Femenino,29,CANCÚN
Cliente_918,Masculino,34,Tuxtla Gutiérrez
Cliente_1840,Masculino,55,Tijuana
Cliente_1358,Femenino,55,TUXTLA GUTIÉRREZ
Cliente_1799,Femenino,64,león
Cliente_829,Femenino,20,cancún
Cliente_955,Femenino,29,CANCÚN
Cliente_1400,Masculino,67,mérida
Cliente_1478,Masculino,20,Tijuana
Cliente_1371,Femenino,33,GUADALAJARA
Cliente_42,Masculino,41,MÉRIDA
Cliente_560,Masculino,41,LEÓN
Cliente_52,Femenino,70,Guadalajara
Cliente_1313,Masculino,56,tapachula
Cliente_1865,Masculino,57,Ciudad de México
Cliente_1547,Masculino,20,Guadalajara
Cliente_1527,Femenino,44,puebla
Cliente_1520,Femenino,52,TUXTLA GUTIÉRREZ
Cliente_1325,Masculino,49,Tuxtla Gutiérrez
Cliente_38,Masculino,67,TUXTLA GUTIÉRREZ
Cliente_955,Femenino,29,Cancún
Cliente_1612,Masculino,35,Mérida
Cliente_366,Masculino,57,Monterrey
Cliente_787,Masculino,24,mérida
Cliente_1846,Femenino,68,TIJUANA
Cliente_476,Masculino,47,Ciudad de México
Cliente_1335,Femenino,55,Mérida
Cliente_534,Masculino,53,monterrey
Cliente_1063,Femenino,56,monterrey
Cliente_1954,Femenino,32,Tuxtla Gutiérrez
Cliente_275,Femenino,69,ciudad de méxico
Cliente_1278,Femenino,39,guadalajara
Cliente_14,Masculino,64,Tuxtla Gutiérrez
Cliente_852,Masculino,47,Monterrey
Cliente_745,Femenino,21,CANCÚN
Cliente_467,Femenino,62,CIUDAD DE MÉXICO
Cliente_208,Masculino,33,monterrey
Cliente_1170,Femenino,47,MONTERREY
Cliente_1963,Masculino,60,puebla
Cliente_1552,Femenino,61,Tijuana
Cliente_968,Femenino,65,guadalajara
Cliente_737,Masculino,54,Ciudad de México
Cliente_1210,Masculino,56,cancún
Cliente_656,Masculino,46,ciudad de méxico
Cliente_1499,Masculino,65,MONTERREY
Cliente_1771,Masculino,44,Monterrey
Cliente_1921,Femenino,35,Mérida
Cliente_42,Masculino,41,MÉRIDA
Cliente_1067,Femenino,27,puebla
Cliente_830,Femenino,28,guadalajara
Cliente_1077,Masculino,63,tuxtla gutiérrez
Cliente_516,Masculino,68,ciudad de méxico
Cliente_302,Femenino,33,tijuana
Cliente_1563,Masculino,22,Ciudad de México
Cliente_1074,Masculino,35,ciudad de méxico
Cliente_1589,Masculino,27,Puebla
Cliente_389,Masculino,57,Monterrey
Cliente_1719,Masculino,47,puebla
Cliente_1325,Masculino,49,tuxtla gutiérrez
Cliente_1419,Femenino,29,león
Cliente_264,Masculino,55,PUEBLA
Cliente_1755,Masculino,58,monterrey
Cliente_194,Masculino,52,CANCÚN
Cliente_637,Femenino,29,PUEBLA
Cliente_123,Masculino,58,puebla
Cliente_1356,Femenino,18,MÉRIDA
Cliente_515,Femenino,45,TIJUANA
Cliente_1606,Masculino,44,CANCÚN
Cliente_697,Femenino,65,TIJUANA
Cliente_1791,Femenino,22,Tijuana
Cliente_1707,Masculino,65,mérida
Cliente_16,Masculino,22,TIJUANA
Cliente_822,Masculino,22,Ciudad de México
Cliente_1255,Femenino,69,león
Cliente_908,Femenino,52,TIJUANA
Cliente_960,Masculino,39,Tapachula
Cliente_467,Femenino,62,Ciudad de México
Cliente_766,Masculino,41,LEÓN
Cliente_1031,Femenino,26,MÉRIDA
Cliente_876,Masculino,67,guadalajara
Cliente_36,Masculino,48,LEÓN
Cliente_1348,Femenino,64,ciudad de méxico
Cliente_696,Masculino,55,Cancún
Cliente_1055,Femenino,19,TAPACHULA
Cliente_1927,Femenino,35,Monterrey
Cliente_1902,Masculino,56,león
Cliente_947,Masculino,21,GUADALAJARA
Cliente_1460,Masculino,54,LEÓN
Cliente_547,Masculino,50,Tijuana
Cliente_1927,Femenino,35,Monterrey
Cliente_1344,Masculino,58,CIUDAD DE MÉXICO
Cliente_1275,Femenino,61,león
Cliente_1725,Masculino,32,Monterrey
Cliente_1257,Femenino,24,Mérida
Cliente_1395,Masculino,61,Guadalajara
Cliente_1690,Femenino,66,LEÓN
Cliente_1310,Masculino,39,Guadalajara
Cliente_919,Masculino,64,Ciudad de México
Cliente_321,Femenino,44,Guadalajara
Cliente_488,Masculino,23,león
Cliente_802,Femenino,50,monterrey
Cliente_513,Masculino,70,Puebla
Cliente_1144,Femenino,35,tijuana
Cliente_733,Masculino,68,mérida
Cliente_685,Femenino,38,Monterrey
Cliente_891,Femenino,36,PUEBLA
Cliente_761,Femenino,69,Cancún
Cliente_73,Masculino,39,CIUDAD DE MÉXICO
Cliente_1064,Masculino,30,guadalajara
Cliente_227,Masculino,67,León
Cliente_54,Masculino,65,monterrey
Cliente_586,Femenino,22,monterrey
Cliente_620,Femenino,49,MÉRIDA
Cliente_880,Masculino,49,cancún
Cliente_446,Masculino,26,Guadalajara
Cliente_1010,Masculino,34,Mérida
Cliente_1745,Femenino,61,Puebla
Cliente_182,Femenino,39,MÉRIDA
Cliente_1573,Masculino,64,puebla
Cliente_1919,Masculino,46,MÉRIDA
Cliente_1607,Femenino,33,León
Cliente_1490,Femenino,58,Puebla
Cliente_1357,Femenino,69,CANCÚN
Cliente_1557,Masculino,52,Guadalajara
Cliente_1155,Masculino,20,Tijuana
Cliente_332,Masculino,51,tuxtla gutiérrez
Cliente_169,Masculino,19,Mérida
Cliente_1372,Masculino,56,TUXTLA GUTIÉRREZ
,Femenino,19,Ciudad de México
Cliente_1365,Femenino,34,TUXTLA GUTIÉRREZ
Cliente_777,Femenino,59,PUEBLA
Cliente_1518,Femenino,49,monterrey
Cliente_843,Masculino,54,tuxtla gutiérrez
Cliente_72,Masculino,32,TUXTLA GUTIÉRREZ
Cliente_818,Masculino,41,Ciudad de México
Cliente_1534,Masculino,62,puebla
Cliente_1849,Femenino,65,TAPACHULA
Cliente_1539,Masculino,33,LEÓN
Cliente_6,Femenino,68,León
Cliente_1669,Femenino,35,TIJUANA
Cliente_1595,Masculino,63,tijuana
Cliente_1864,Masculino,49,guadalajara
Cliente_1714,Femenino,26,MÉRIDA
Cliente_516,Masculino,68,CIUDAD DE MÉXICO
Cliente_1829,Femenino,22,tuxtla gutiérrez
Cliente_751,Femenino,37,Tuxtla Gutiérrez
Cliente_1672,Femenino,20,Tuxtla Gutiérrez
Cliente_508,Femenino,21,guadalajara
Cliente_1370,Masculino,70,Cancún
Cliente_1000,Femenino,44,Tuxtla Gutiérrez
Cliente_890,Masculino,40,Tijuana
Cliente_464,Masculino,20,GUADALAJARA
Cliente_1467,Masculino,18,CIUDAD DE MÉXICO
Cliente_1258,Masculino,67,Cancún
Cliente_1378,Femenino,53,CANCÚN
Cliente_50,Femenino,69,Tuxtla Gutiérrez
Cliente_1031,Femenino,26,mérida
Cliente_1126,Masculino,35,Ciudad de México
Cliente_124,Masculino,18,GUADALAJARA
Cliente_884,Masculino,42,MONTERREY
Cliente_1251,Femenino,43,Cancún
Cliente_493,Femenino,30,LEÓN
Cliente_1445,Masculino,41,Monterrey
Cliente_701,Masculino,19,TIJUANA
Cliente_661,Masculino,61,Tuxtla Gutiérrez
Cliente_429,Masculino,20,Tapachula
Cliente_1090,Femenino,25,Mérida
Cliente_94,Femenino,37,tuxtla gutiérrez
Cliente_430,Masculino,50,CIUDAD DE MÉXICO
Cliente_625,Femenino,66,LEÓN
Cliente_516,Masculino,68,CIUDAD DE MÉXICO
Cliente_1257,Femenino,24,Mérida
Cliente_1938,Masculino,60,PUEBLA
Cliente_957,Masculino,32,Monterrey
Cliente_422,Masculino,62,LEÓN
Cliente_641,Femenino,38,PUEBLA
,Masculino,69,TAPACHULA
Cliente_1473,Masculino,70,TIJUANA
Cliente_343,Femenino,28,MÉRIDA
Cliente_1106,Femenino,29,puebla
Cliente_585,Femenino,58,Ciudad de México
Cliente_1737,Femenino,69,monterrey
Cliente_344,Femenino,19,PUEBLA
Cliente_495,Masculino,58,Ciudad de México
Cliente_1515,Femenino,56,guadalajara
Cliente_223,Masculino,54,monterrey
Cliente_5,Masculino,49,tapachula
Cliente_1215,Masculino,70,Guadalajara
Cliente_801,Femenino,54,TIJUANA
Cliente_113,Femenino,62,León
Cliente_250,Masculino,22,puebla
Cliente_135,Masculino,35,león
Cliente_235,Masculino,40,cancún
Cliente_1137,Masculino,33,LEÓN
Cliente_376,Masculino,58,guadalajara
Cliente_1689,Masculino,27,león
Cliente_1865,Masculino,57,Ciudad de México
Cliente_1564,Femenino,47,león
Cliente_969,Femenino,64,guadalajara
Cliente_715,Femenino,43,TIJUANA
Cliente_531,Femenino,62,monterrey
Cliente_1343,Femenino,44,Tuxtla Gutiérrez
Cliente_1730,Femenino,47,puebla
Cliente_1186,Masculino,34,Monterrey
Cliente_435,Femenino,35,LEÓN
Cliente_1797,Femenino,28,mérida
Cliente_776,Femenino,18,MÉRIDA
Cliente_593,Femenino,49,Tapachula
Cliente_1741,Masculino,59,Guadalajara
Cliente_1726,Masculino,66,Tijuana
Cliente_1290,Masculino,51,MONTERREY
Cliente_1605,Masculino,19,monterrey
Cliente_896,Femenino,55,Tapachula
Cliente_783,Masculino,59,MONTERREY
Cliente_706,Masculino,25,MÉRIDA
Cliente_1348,Femenino,64,CIUDAD DE MÉXICO
Cliente_654,Femenino,57,Tuxtla Gutiérrez
Cliente_1284,Femenino,39,CIUDAD DE MÉXICO
Cliente_1781,Masculino,57,MONTERREY
Cliente_330,Femenino,50,GUADALAJARA
Cliente_1236,Femenino,64,puebla
Cliente_1156,Femenino,60,TIJUANA
Cliente_1711,Femenino,36,PUEBLA
Cliente_1602,Masculino,65,Mérida
Cliente_1573,Masculino,64,Puebla
Cliente_1109,Masculino,35,ciudad de méxico
Cliente_226,Femenino,24,Monterrey
Cliente_939,Masculino,59,monterrey
Cliente_63,Masculino,30,GUADALAJARA
Cliente_342,Masculino,18,LEÓN
Cliente_107,Femenino,65,Puebla
Cliente_10,Femenino,48,León
Cliente_1973,Masculino,54,MONTERREY
Cliente_1143,Femenino,41,TAPACHULA
Cliente_128,Masculino,62,Tuxtla Gutiérrez
Cliente_535,Masculino,32,Puebla
Cliente_1247,Masculino,63,TIJUANA
Cliente_1257,Femenino,24,MÉRIDA
Cliente_7,Femenino,66,Tijuana
Cliente_1199,Masculino,70,GUADALAJARA
Cliente_1225,Femenino,62,tapachula
Cliente_291,Masculino,44,LEÓN
Cliente_766,Masculino,41,LEÓN
Cliente_1278,Femenino,39,GUADALAJARA
Cliente_572,Femenino,23,león
Cliente_551,Femenino,38,MONTERREY
Cliente_1971,Masculino,41,tapachula
Cliente_1607,Femenino,33,león
Cliente_127,Femenino,37,TIJUANA
Cliente_477,Femenino,39,PUEBLA
Cliente_1243,Masculino,23,MÉRIDA
Cliente_464,Masculino,20,Guadalajara
Cliente_1361,Masculino,64,Guadalajara
Cliente_152,Femenino,69,león
Cliente_66,Masculino,56,Guadalajara
Cliente_1111,Masculino,54,GUADALAJARA
Cliente_420,Masculino,25,PUEBLA
Cliente_448,Masculino,47,MÉRIDA
Cliente_1837,Femenino,28,puebla
Cliente_736,Femenino,35,Puebla
Cliente_845,Masculino,26,tuxtla gutiérrez
Cliente_945,Femenino,26,CANCÚN
Cliente_765,Masculino,34,MONTERREY
Cliente_1778,Femenino,24,tapachula
Cliente_844,Femenino,27,tuxtla gutiérrez
Cliente_1016,Femenino,27,Tuxtla Gutiérrez
Cliente_1394,Masculino,51,TUXTLA GUTIÉRREZ
Cliente_1777,Masculino,66,tapachula
Cliente_1536,Masculino,28,Puebla
Cliente_778,Masculino,61,león
Cliente_304,Masculino,57,PUEBLA
Cliente_664,Masculino,43,león
Cliente_1566,Femenino,62,tapachula
Cliente_1216,Masculino,36,Monterrey
Cliente_696,Masculino,55,Cancún
Cliente_841,Femenino,44,tuxtla gutiérrez
Cliente_1858,Femenino,22,MONTERREY
Cliente_154,Femenino,24,PUEBLA
Cliente_337,Femenino,56,LEÓN
Cliente_952,Femenino,33,Monterrey
Cliente_1179,Masculino,62,TUXTLA GUTIÉRREZ
Cliente_101,Masculino,18,mérida
Cliente_973,Femenino,50,CIUDAD DE MÉXICO
Cliente_638,Femenino,31,monterrey
Cliente_1255,Femenino,69,león
Cliente_57,Femenino,63,mérida
Cliente_1010,Masculino,34,mérida
Cliente_1574,Masculino,48,MÉRIDA
Cliente_1547,Masculino,20,GUADALAJARA
Cliente_32,Masculino,48,puebla
Cliente_107,Femenino,65,PUEBLA
Cliente_1671,Masculino,54,CIUDAD DE MÉXICO
Cliente_334,Femenino,70,TUXTLA GUTIÉRREZ
Cliente_1082,Masculino,50,PUEBLA
Cliente_1076,Femenino,57,Tuxtla Gutiérrez
Cliente_654,Femenino,57,Tuxtla Gutiérrez
Cliente_1776,Masculino,61,PUEBLA
Cliente_1682,Masculino,48,mérida
Cliente_1248,Masculino,68,monterrey
Cliente_338,Femenino,70,León
Cliente_600,Femenino,63,Monterrey
Cliente_638,Femenino,31,Monterrey
Cliente_1448,Femenino,26,cancún
Cliente_1125,Masculino,61,tapachula
Cliente_1935,Masculino,58,GUADALAJARA
Cliente_1189,Masculino,31,TAPACHULA
Cliente_212,Masculino,27,TIJUANA
Cliente_1785,Masculino,54,Tijuana
Cliente_1547,Masculino,20,Guadalajara
Cliente_1841,Femenino,67,LEÓN
Cliente_1095,Femenino,34,Mérida
Cliente_1280,Femenino,32,León
Cliente_735,Masculino,48,TIJUANA
Cliente_1238,Femenino,67,LEÓN
Cliente_1779,Femenino,50,Cancún
Cliente_1191,Masculino,65,Tijuana
Cliente_1084,Femenino,51,tijuana
Cliente_643,Femenino,69,mérida
Cliente_344,Femenino,19,Puebla
Cliente_1436,Masculino,52,León
Cliente_659,Femenino,22,Guadalajara
Cliente_49,Masculino,27,tuxtla gutiérrez
Cliente_1145,Masculino,69,león
Cliente_1611,Masculino,60,tapachula
Cliente_1730,Femenino,47,PUEBLA
Cliente_82,Femenino,43,PUEBLA
Cliente_928,Femenino,50,Ciudad de México
Cliente_1507,Femenino,23,CANCÚN
Cliente_748,Masculino,28,Guadalajara
Cliente_6,Femenino,68,León
Cliente_1421,Masculino,41,CIUDAD DE MÉXICO
Cliente_449,Masculino,28,puebla
Cliente_1721,Femenino,33,puebla
Cliente_229,Masculino,33,guadalajara
Cliente_1266,Femenino,27,MÉRIDA
Cliente_1180,Masculino,26,TUXTLA GUTIÉRREZ
Cliente_1830,Masculino,47,Tuxtla Gutiérrez
Cliente_1440,Masculino,68,cancún
Cliente_1407,Masculino,40,Guadalajara
Cliente_1437,Femenino,67,tuxtla gutiérrez
Cliente_1489,Femenino,69,Tapachula
Cliente_452,Femenino,52,Ciudad de México
Cliente_1935,Masculino,58,Guadalajara
Cliente_977,Femenino,35,guadalajara
Cliente_1496,Masculino,37,mérida
Cliente_786,Femenino,35,león
Cliente_179,Masculino,29,León
Cliente_1287,Masculino,44,guadalajara
Cliente_648,Femenino,49,tijuana
Cliente_1207,Masculino,26,Tapachula
Cliente_580,Femenino,64,Puebla
Cliente_1899,Femenino,29,tijuana
Cliente_1752,Femenino,53,mérida
Cliente_646,Masculino,45,Tuxtla Gutiérrez
Cliente_512,Femenino,54,Tuxtla Gutiérrez
Cliente_1346,Femenino,19,LEÓN
Cliente_1943,Masculino,49,guadalajara
Cliente_997,Femenino,65,león
Cliente_393,Masculino,63,león
Cliente_1747,Masculino,64,Ciudad de México
Cliente_826,Masculino,48,Puebla
Cliente_1227,Femenino,29,Cancún
Cliente_1303,Masculino,41,MONTERREY
Cliente_809,Masculino,25,Tijuana
Cliente_1827,Masculino,67,PUEBLA
Cliente_1134,Femenino,23,Cancún
Cliente_988,Femenino,57,mérida
Cliente_932,Masculino,63,CIUDAD DE MÉXICO
Cliente_446,Masculino,26,Guadalajara
Cliente_311,Femenino,52,monterrey
Cliente_1181,Masculino,23,Tapachula
Cliente_326,Femenino,56,tapachula
Cliente_1234,Masculino,42,tijuana
Cliente_346,Masculino,69,Cancún
Cliente_1275,Femenino,61,León
Cliente_666,Masculino,24,Mérida
Cliente_978,Masculino,52,CANCÚN
Cliente_598,Masculino,20,CIUDAD DE MÉXICO
Cliente_1794,Femenino,29,Ciudad de México
Cliente_947,Masculino,21,GUADALAJARA
Cliente_144,Femenino,64,guadalajara
Cliente_546,Masculino,56,Tuxtla Gutiérrez
Cliente_340,Masculino,59,León
Cliente_1269,Femenino,68,Monterrey
Cliente_1248,Masculino,68,monterrey
Cliente_1574,Masculino,48,mérida
,Masculino,68,GUADALAJARA
Cliente_620,Femenino,49,mérida
Cliente_1730,Femenino,47,PUEBLA
Cliente_1955,Masculino,66,CIUDAD DE MÉXICO
Cliente_1885,Masculino,28,cancún
Cliente_1049,Femenino,52,Guadalajara
Cliente_519,Masculino,38,Guadalajara
Cliente_394,Masculino,63,Cancún
Cliente_1498,Masculino,44,Monterrey
Cliente_474,Femenino,43,guadalajara
Cliente_864,Masculino,29,Ciudad de México
Cliente_986,Masculino,54,Cancún
Cliente_1321,Femenino,57,guadalajara
Cliente_1469,Masculino,18,TIJUANA
Cliente_1214,Masculino,38,Tijuana
Cliente_858,Masculino,18,CIUDAD DE MÉXICO
Cliente_917,Femenino,23,Cancún
Cliente_1142,Masculino,61,ciudad de méxico
Cliente_790,Femenino,27,mérida
Cliente_1921,Femenino,35,Mérida
Cliente_1007,Masculino,61,Tapachula
Cliente_1728,Femenino,25,Puebla
Cliente_1853,Masculino,43,PUEBLA
Cliente_1274,Masculino,23,Tapachula
Cliente_925,Masculino,43,MONTERREY
Cliente_519,Masculino,38,GUADALAJARA
Cliente_263,Masculino,60,GUADALAJARA
Cliente_920,Masculino,46,tapachula
Cliente_1750,Masculino,34,guadalajara
Cliente_1864,Masculino,49,GUADALAJARA
Cliente_1143,Femenino,41,TAPACHULA
Cliente_1813,Masculino,62,tapachula
Cliente_59,Masculino,54,tapachula
Cliente_605,Masculino,34,puebla
Cliente_935,Femenino,67,León
Cliente_1487,Femenino,28,puebla
Cliente_1420,Masculino,43,león
Cliente_1587,Femenino,21,tuxtla gutiérrez
Cliente_223,Masculino,54,Monterrey
Cliente_496,Femenino,64,puebla
Cliente_1519,Masculino,58,tijuana
Cliente_1460,Masculino,54,León
Cliente_1380,Femenino,31,PUEBLA
Cliente_325,Femenino,63,Monterrey
Cliente_407,Femenino,49,León
Cliente_130,Masculino,23,ciudad de méxico
Cliente_133,Femenino,64,guadalajara
Cliente_1112,Masculino,27,ciudad de méxico
Cliente_7,Femenino,66,Tijuana
Cliente_884,Masculino,42,monterrey
Cliente_31,Masculino,70,GUADALAJARA
Cliente_1026,Masculino,56,monterrey
Cliente_401,Masculino,68,Puebla
Cliente_106,Femenino,52,Ciudad de México
Cliente_1776,Masculino,61,Puebla
Cliente_1054,Femenino,55,MÉRIDA
Cliente_225,Masculino,31,Guadalajara
Cliente_1524,Masculino,39,mérida
Cliente_1490,Femenino,58,PUEBLA
Cliente_1799,Femenino,64,LEÓN
Cliente_587,Femenino,18,Cancún
Cliente_1246,Masculino,30,Tuxtla Gutiérrez
Cliente_1731,Femenino,55,cancún
Cliente_600,Femenino,63,Monterrey
Cliente_122,Masculino,46,CIUDAD DE MÉXICO
Cliente_731,Masculino,55,Guadalajara
Cliente_778,Masculino,61,león
Cliente_195,Femenino,19,Tapachula
Cliente_1507,Femenino,23,Cancún
Cliente_1906,Masculino,22,TIJUANA
Cliente_1766,Masculino,62,GUADALAJARA
Cliente_38,Masculino,67,TUXTLA GUTIÉRREZ
Cliente_168,Femenino,66,Tapachula
Cliente_1069,Femenino,36,cancún
Cliente_1669,Femenino,35,TIJUANA
Cliente_553,Masculino,30,cancún
Cliente_1163,Femenino,18,TIJUANA
Cliente_1776,Masculino,61,Puebla
Cliente_314,Femenino,31,León
Cliente_1803,Masculino,42,Guadalajara
Cliente_1035,Masculino,23,guadalajara
Cliente_1567,Femenino,61,GUADALAJARA
Cliente_918,Masculino,34,TUXTLA GUTIÉRREZ
Cliente_233,Femenino,56,TUXTLA GUTIÉRREZ
Cliente_1504,Masculino,68,Tijuana
Cliente_1914,Femenino,29,monterrey
Cliente_523,Masculino,19,CANCÚN
Cliente_878,Femenino,37,Tijuana
Cliente_114,Femenino,56,GUADALAJARA
Cliente_246,Masculino,59,monterrey
Cliente_1948,Masculino,29,MÉRIDA
Cliente_654,Femenino,57,tuxtla gutiérrez
Cliente_545,Masculino,32,Puebla
Cliente_1774,Femenino,62,Puebla
Cliente_1795,Femenino,58,MÉRIDA
Cliente_780,Femenino,30,tuxtla gutiérrez
Cliente_705,Masculino,54,PUEBLA
Cliente_617,Femenino,56,LEÓN
Cliente_107,Femenino,65,PUEBLA
Cliente_1919,Masculino,46,Mérida
Cliente_1957,Femenino,33,cancún
Cliente_1871,Femenino,20,TAPACHULA
Cliente_375,Femenino,66,Tijuana
Cliente_1915,Femenino,48,Tuxtla Gutiérrez
Cliente_1865,Masculino,57,ciudad de méxico
Cliente_1058,Femenino,54,Tijuana
Cliente_532,Femenino,34,GUADALAJARA
Cliente_297,Masculino,29,Tijuana
Cliente_437,Femenino,62,tijuana
Cliente_1085,Femenino,64,Tuxtla Gutiérrez
Cliente_502,Femenino,64,Puebla
Cliente_1528,Femenino,43,Monterrey
Cliente_570,Femenino,27,MÉRIDA
Cliente_232,Femenino,46,Mérida
Cliente_1171,Femenino,51,TAPACHULA
Cliente_815,Masculino,22,Guadalajara
Cliente_590,Masculino,65,León
Cliente_32,Masculino,48,puebla
Cliente_246,Masculino,59,MONTERREY
Cliente_764,Femenino,46,mérida
Cliente_1560,Masculino,33,ciudad de méxico
Cliente_1850,Masculino,62,MONTERREY
Cliente_993,Femenino,26,Guadalajara
Cliente_1277,Femenino,68,tijuana
,Masculino,48,tijuana
Cliente_560,Masculino,41,LEÓN
Cliente_809,Masculino,25,Tijuana
Cliente_1365,Femenino,34,tuxtla gutiérrez
Cliente_172,Masculino,33,CANCÚN
Cliente_869,Masculino,21,Cancún
Cliente_1732,Masculino,39,MONTERREY
Cliente_1632,Masculino,59,MÉRIDA
Cliente_1773,Masculino,57,LEÓN
Cliente_1416,Masculino,26,PUEBLA
Cliente_820,Femenino,62,Ciudad de México
Cliente_1425,Masculino,49,CANCÚN
Cliente_640,Masculino,53,tijuana
Cliente_1317,Femenino,30,Tuxtla Gutiérrez
Cliente_826,Masculino,48,PUEBLA
Cliente_1651,Masculino,47,Ciudad de México
Cliente_1663,Masculino,70,Tapachula
Cliente_1776,Masculino,61,Puebla
Cliente_257,Masculino,35,Guadalajara
Cliente_1444,Masculino,49,tuxtla gutiérrez
Cliente_1418,Femenino,42,GUADALAJARA
Cliente_328,Masculino,25,guadalajara
Cliente_512,Femenino,54,tuxtla gutiérrez
Cliente_1624,Masculino,39,GUADALAJARA
Cliente_1873,Masculino,31,mérida
Cliente_114,Femenino,56,Guadalajara
